filename,city,lat,long,prompt,beautiful,clean
20.647714_-103.389897_5141363efdc9f04926004c15_Guadalajara.JPG,Guadalajara,20.647714,-103.389897,mix vehicles people motion weather appears sunny clear blue sky overhead lined trees providing pleasant natural atmosphere several cars truck driving well motorcycle bicycle person riding another walking nearby clean wellmaintained buildings lining good condition overall ambiance bustling yet peaceful urban environment coexist harmoniously presence contribute inviting drivers,1,1
44.424970_26.168053_5140ca50fdc9f049260027d1_Bucharest.JPG,Bucharest,44.42497,26.168053,quiet scene weather appears sunny pleasant clear blue sky overhead lined trees providing shade sense tranquility road clean wellmaintained no visible debris obstacles several cars parked along people can seen walking standing near buildings lining wellkept appear residential commercial nature overall ambiance calm inviting strong community welcoming atmosphere,0,1
53.348291_-6.257466_5140d6b0fdc9f049260036a6_Dublin.JPG,Dublin,53.348291,-6.257466,shows city fencedoff area front building weather appears cloudy relatively clean cars parked along traffic light visible scene surrounding buildings tall made brick giving historic oldworld charm no seems quiet overall ambiance calm peaceful signs heavy crowded sidewalks trees present not prominent focus,1,2
-33.924020_151.054408_50f46485fdc9f065f00046d5_Sydney.JPG,Sydney,-33.92402,151.054408,shows quiet mix vehicles including cars truck lined trees providing pleasant natural atmosphere weather appears cloudy might suggest cool overcast day no visible seems clean wellmaintained buildings side likely residential commercial specific types conditions cannot determined alone overall peaceful orderly environment elements urban structures,1,1
-33.945313_151.050080_50f4485efdc9f065f0003f6c_Sydney.JPG,Sydney,-33.945313,151.05008,pleasant peaceful scene weather appears sunny mild making great day walk lined trees providing shade sense tranquility road empty no visible traffic moment cars parked side including white car truck buildings wellmaintained suggesting wellcaredfor neighborhood overall ambiance calm inviting appearing clean wellorganized presence absence heavy noise make ideal place leisurely stroll relaxing outdoors,1,1
-33.818691_151.201028_50f44812fdc9f065f0003d9a_Sydney.JPG,Sydney,-33.818691,151.201028,busy several cars truck driving intersection weather appears cloudy gray sky overhead lined trees providing shade greenery urban environment road conditions seem relatively clear no visible obstructions debris traffic lights ensuring safe flow vehicles buildings surrounding vary size architectural style giving area diverse lively atmosphere overall portrays bustling scene mix creating typical,1,1
59.292032_17.987162_50f55e50fdc9f065f0004b98_Stockholm.JPG,Stockholm,59.292032,17.987162,quiet treelined clear blue sky overhead weather appears pleasant no signs rain harsh conditions empty vehicles visible scene lined trees sides providing shade sense calm wellmaintained clean indicating wellkept neighborhood buildings alongside various types sizes suggesting diverse residential area overall conveys peaceful serene atmosphere focus natural elements absence disturbances activity,0,1
1.356975_103.879612_50f5612efdc9f065f000550a_Singapore.JPG,Singapore,1.356975,103.879612,quiet cloudy sky overhead lined trees providing pleasant natural atmosphere several parked cars along people can seen walking standing near road appears good condition no visible obstructions debris buildings surrounding various types sizes adding diversity neighborhood overall conveys calm peaceful ambiance mix urban elements,0,1
50.466111_30.490861_513e5d42fdc9f0358700ad45_Kiev.JPG,Kiev,50.466111,30.490861,quiet scene trees lining road weather appears cloudy mostly empty no visible vehicles moment good condition clean surrounding buildings modest size seem wellmaintained leafy add touch greenery overall ambiance calm peaceful sense tranquility one might expect residential area,1,1
51.459270_-0.190640_513e1aebfdc9f03587009325_London.JPG,London,51.45927,-0.19064,observe busy city variety vehicles including cars trucks driving road lined buildings appear old possibly historic weather appears sunny making pleasant day outdoor activities walking along sidewalk going daily routines also adorned trees adding greenery urban environment overall ambiance bustling lively people navigating streets,1,1
29.770984_-95.375844_513d3500fdc9f03587002a89_Houston.JPG,Houston,29.770984,-95.375844,quiet treelined clear blue sky overhead weather appears pleasant no signs rain storms mostly empty cars parked driving along road visible scene giving impression peaceful calm atmosphere lined trees providing touch nature shade area buildings either side appear wellmaintained possibly residential commercial establishments overall ambiance serene inviting appearing clean wellkept lack activity presence create sense tranquility making ideal place leisurely walk drive,1,1
41.791039_-87.623248_513cc74efdc9f03587001a28_Chicago.JPG,Chicago,41.791039,-87.623248,quiet residential area mix old new buildings weather appears sunny pleasant making great day walk clean wellmaintained no visible litter debris cars parked along couple people can seen walking standing near lined trees providing shade touch greenery urban environment vary age architectural style adding character neighborhood overall ambiance calm peaceful sense community welcoming atmosphere residents,1,1
52.556125_13.560280_513f2c15fdc9f0358700d7e9_Berlin.JPG,Berlin,52.556125,13.56028,quiet scene white bus driving road weather appears sunny pleasant making great day outdoor activities lined trees providing shade touch nature urban environment no visible cars can seen parked along buildings surrounding various sizes styles adding diversity neighborhood clean wellmaintained contributing ambiance overall portrays calm inviting atmosphere mix natural elements,1,1
52.520973_13.400788_513f2a13fdc9f0358700d49a_Berlin.JPG,Berlin,52.520973,13.400788,cloudy day mix sunlight shadows lined trees providing pleasant natural atmosphere white van parked side bicycle also visible indicating area accessible cyclists people can seen walking along stop sign present ensuring safety vehicles appears relatively clean no litter debris buildings surrounding various types sizes adding diversity urban landscape overall portrays calm orderly scene elements infrastructure,1,1
-33.917408_151.091244_50f44866fdc9f065f0003fa2_Sydney.JPG,Sydney,-33.917408,151.091244,calm peaceful scene weather appears cloudy hint rain air lined trees providing shade pleasant atmosphere road conditions seem good no visible obstructions hazards cars parked along couple people can seen walking standing near buildings lining appear wellmaintained condition overall ambiance quiet residential neighborhood enjoy leisurely walk relaxing stroll,1,1
48.140300_17.128553_5140c98afdc9f0492600257b_Bratislava.JPG,Bratislava,48.1403,17.128553,busy city heavy traffic numerous cars driving road lined trees providing greenery urban environment weather appears cloudy might affect visibility drivers several walking along sidewalk going daily activities carrying handbags indicating shopping running errands buildings surrounding various sizes styles showcasing diversity wellmaintained no visible debris obstacles presence suggests bustling lively part overall portrays typical day area people routines navigating,1,1
-33.865011_151.068684_50f448aafdc9f065f000414e_Sydney.JPG,Sydney,-33.865011,151.068684,quiet peaceful scene weather appears cloudy gray sky overhead surrounded trees providing touch nature urban environment road relatively empty cars parked side no visible moment overall ambiance calm serene clean buildings nearby seem wellmaintained presence adds pleasant atmosphere making place walk enjoy surroundings,1,1
29.722073_-95.472304_513d33f5fdc9f035870029cb_Houston.JPG,Houston,29.722073,-95.472304,quiet residential sunny day lined trees providing shade pleasant atmosphere cars parked along couple people can seen walking standing near road appears good condition no visible obstructions debris surrounding buildings predominantly white giving area clean wellmaintained appearance overall ambiance calm peaceful sense community neighborhood charm weather contribute inviting scene,1,2
43.683557_-79.451430_50f463c8fdc9f065f0004370_Toronto.JPG,Toronto,43.683557,-79.45143,quiet residential cloudy day lined houses trees creating peaceful serene atmosphere several cars parked along people can seen walking standing nearby road appears good condition no visible obstructions debris weather seems overcast doesnt seem raining snowing overall ambiance calm tranquil sense community neighborhood life,1,2
60.229190_24.844823_514133b4fdc9f049260043cd_Helsinki.JPG,Helsinki,60.22919,24.844823,quiet scene residential area cars parked side road lined trees providing pleasant natural atmosphere weather appears sunny making day outdoor activities no visible good condition signs damage obstructions buildings modern design likely apartment complexes houses overall ambiance calm peaceful sense tranquility neighborhood,1,1
1.356111_103.836343_50f561effdc9f065f0005774_Singapore.JPG,Singapore,1.356111,103.836343,city mix urban natural elements weather appears cloudy gray sky overhead relatively clean wellmaintained cars parked driving along road no visible moment presence traffic lights suggests area designed safety lined trees providing touch greenery shade environment buildings surrounding vary height architectural style showcasing diversity overall ambiance typical balance development,1,2
41.885352_-87.626237_513d367cfdc9f03587002ba3_Chicago.JPG,Chicago,41.885352,-87.626237,busy city mix vehicles including cars truck lined tall buildings creating urban atmosphere weather appears sunny making pleasant day walking several traffic lights along ensuring safe flow can seen sidewalks going daily activities relatively clean no visible litter debris couple trees lining sidewalk adding greenery environment overall ambiance bustling coexisting lively setting,0,1
39.960040_-75.175756_50f61683beb2fed91000098e_Philadelphia.JPG,Philadelphia,39.96004,-75.175756,quiet scene weather appears sunny clear skies pleasant atmosphere lined trees providing shade touch nature urban environment road paved good condition making easy walk cars parked along person walking sidewalk presence suggest residential mixeduse area level activity buildings lining various types sizes indicating diverse neighborhood overall ambiance calm inviting sense community relaxation,0,1
50.052053_14.527685_50f5ed55fdc9f065f0008c1d_Prague.JPG,Prague,50.052053,14.527685,quiet scene mix vehicles buildings lined sides cars parked along road weather appears cloudy might suggest overcast day relatively clean no visible litter debris couple signs including stop sign indicates regulated traffic people can seen walking sidewalk contributing overall ambiance terms vegetation trees scattered providing greenery shade presence adds touch nature urban setting portrays calm orderly,0,1
13.711112_100.512548_5140ca9cfdc9f049260028bc_Bangkok.JPG,Bangkok,13.711112,100.512548,bustling city mix vehicles including cars motorcycles bus lined tall buildings creating urban atmosphere weather appears sunny making pleasant day walking several people along closer others near parked road conditions seem relatively clear no noticeable obstructions debris presence trees adds touch greenery scene visually appealing overall conveys lively environment surrounded nature wellmaintained contribute experience navigating area foot,1,1
41.779813_-87.765582_513d3410fdc9f035870029dc_Chicago.JPG,Chicago,41.779813,-87.765582,quiet residential sunny day cars parked along sides road lined trees providing shade pleasant atmosphere buildings mostly brick giving area charming historic feel appears good condition no visible debris obstructions seems relatively clean overall ambiance scene calm peaceful weather adding typical mix houses people might live park vehicles,0,1
44.923409_-93.233382_51414638fdc9f04926006772_Minneapolis.JPG,Minneapolis,44.923409,-93.233382,shows park nearby weather appears cloudy might suggest cool overcast day lined trees providing shade pleasant atmosphere no visible vehicles giving impression calm quiet surrounding buildings appear good condition signs damage neglect road seems debris obstacles overall ambiance peaceful inviting offering place relaxation leisure activities,1,1
52.511624_13.384815_513f2d05fdc9f0358700d97b_Berlin.JPG,Berlin,52.511624,13.384815,sunny day pleasant atmosphere clean wellmaintained sidewalk one side treelined several cars parked along including silver car near tree buildings background appear wellkept possibly commercial residential people walking enjoying presence trees greenery adds touch nature urban environment making area inviting visually appealing overall portrays calm scene mix elements natural features,1,1
52.204179_20.974289_50f42c7ffdc9f065f0001d9b_Warsaw.JPG,Warsaw,52.204179,20.974289,sunny day treelined red van parked side road lined cars driving well buildings tall appear wellmaintained clean wellorganized no visible litter debris surrounding natural features include trees provide shade contribute overall pleasant ambiance presence suggests people might nearby perhaps visiting walking along sidewalk portrays calm inviting scene weather surroundings creating welcoming atmosphere drivers alike,0,1
48.117933_11.574156_51421ba4fdc9f0492600848f_Munich.JPG,Munich,48.117933,11.574156,lively urban scene mix vehicles including cars trucks parked along side road weather appears sunny creating pleasant atmosphere outdoor activities lined trees providing touch nature greenery setting surrounding buildings vary height architectural style showcasing diversity neighborhood conditions seem wellmaintained no visible obstructions hazards walking sidewalk going daily routines overall portrays bustling city blend natural elements presence contribute safe welcoming environment drivers walkers,0,1
44.951947_-93.253734_51414653fdc9f049260067ac_Minneapolis.JPG,Minneapolis,44.951947,-93.253734,quiet scene large church focal point tall tower steeple making stand among surrounding buildings weather appears sunny creating pleasant atmosphere walk people walking sidewalk not crowded road clean wellmaintained no visible debris obstacles lined trees providing shade touch nature urban environment overall ambiance calm peaceful serving serene landmark middle town,1,1
-37.807084_144.950737_51414266fdc9f049260062bc_Melbourne.JPG,Melbourne,-37.807084,144.950737,busy urban scene clear blue sky overhead lined numerous parked cars including mix small large vehicles sides closer camera others away people walking along sidewalk going daily activities trees providing greenery shade area buildings surrounding residential commercial structures contributing bustling atmosphere overall ambiance typical city lively natural elements presence make feel pleasant inviting despite nature,1,1
44.987003_-93.273663_5141472bfdc9f049260069c3_Minneapolis.JPG,Minneapolis,44.987003,-93.273663,quiet city tall buildings sides weather appears sunny making pleasant day walking clean wellmaintained no visible litter debris cars parked along couple people can seen standing near road conditions seem good potholes obstructions various types sizes appearing older others modern trees lining adding greenery shade urban environment overall ambiance calm peaceful sense order cleanliness,1,1
35.015803_135.784661_513e6517fdc9f0358700b909_Kyoto.JPG,Kyoto,35.015803,135.784661,capturing moment person riding bicycle sidewalk weather appears sunny creating pleasant atmosphere outdoor activities lined trees adding touch nature urban environment road conditions seem relatively smooth no visible obstacles debris vehicles giving impression calm peaceful scene buildings lining appear wellmaintained contributing overall cleanliness area presence absence litter clutter enhance ambiance one tranquility leisure enjoying day surroundings,1,1
48.121766_11.569175_51421839fdc9f049260080fb_Munich.JPG,Munich,48.121766,11.569175,shows busy several cars driving road weather appears sunny making pleasant day walking lined trees providing shade touch nature urban environment along sidewalk going daily activities carrying handbags indicating might running errands commuting good condition no visible obstacles debris surrounding buildings mix residential commercial structures contributing bustling atmosphere overall ambiance lively energetic capturing essence typical setting,1,1
52.260333_21.144582_50f42c6afdc9f065f0001bce_Warsaw.JPG,Warsaw,52.260333,21.144582,quiet cars driving lined trees creating pleasant natural atmosphere weather appears sunny clear making great day outdoor activities no visible cyclists road good condition surrounding area features mix buildings including appear residential others might commercial public spaces clean wellmaintained contributing positive inviting environment presence adds overall ambiance sense community urban life coexisting harmoniously,1,0
33.789819_-84.387789_513d7b3dfdc9f03587006ac7_Atlanta.JPG,Atlanta,33.789819,-84.387789,quiet empty city cloudy day weather appears overcast hint gloominess atmosphere lined trees providing shade touch greenery urban environment cars parked along no visible traffic moment buildings surrounding tall appear wellmaintained giving impression wellorganized seems clean wellkept litter debris overall ambiance calm peaceful sense quietness emptiness lack activity contribute serene,1,1
48.202247_11.602398_5139282a818ede12960010ee_Munich.JPG,Munich,48.202247,11.602398,captures showcasing residential area mix houses trees weather appears cloudy gray sky overhead lined parked cars sides people walking along sidewalk road good condition no visible obstacles debris several lining providing shade pleasant atmosphere surrounding buildings vary size style adding diversity neighborhood overall ambiance calm peaceful sense community life,1,1
45.468720_-73.605410_5185d4defdc9f03fd500143a_Montreal.JPG,Montreal,45.46872,-73.60541,quiet empty sunny day weather pleasant clear skies warm atmosphere surrounded trees providing touch greenery urban setting road appears good condition no visible obstructions debris vehicles giving impression deserted buildings lining various types sizes cannot determined alone overall ambiance calm peaceful lack activity presence creating serene,1,1
33.726615_-84.392299_513da0cbfdc9f03587008a30_Atlanta.JPG,Atlanta,33.726615,-84.392299,pleasant inviting scene weather appears sunny warm clear skies gentle breeze lined trees providing shade touch nature urban environment road wellmaintained no visible debris obstacles several cars parked along trucks can seen well vehicles orderly manner overall traffic light absence people might suggest either early day late evening fewer buildings lining various sizes styles adding diversity neighborhood ambiance calm peaceful sense order cleanliness presence greenery contributes welcoming atmosphere,1,1
41.774101_-87.667745_513cc108fdc9f03587001431_Chicago.JPG,Chicago,41.774101,-87.667745,quiet scene cloudy day empty no visible vehicles moment buildings lining appear good condition signs damage neglect road relatively clean debris litter trees along sidewalk providing shade greenery area overall ambiance calm peaceful activity hustle bustle weather adds slightly overcast atmosphere not detract serenity,1,1
52.576812_13.507082_513f2936fdc9f0358700d312_Berlin.JPG,Berlin,52.576812,13.507082,shows row parked cars side road weather appears sunny pleasant making great day walk lined trees providing shade touch nature urban setting wellmaintained no visible debris obstacles vehicles giving calm quiet atmosphere buildings various types sizes contributing diverse landscape overall ambiance peaceful inviting presence creating environment stroll,1,1
48.849448_2.289786_513e5e2afdc9f0358700afb9_Paris.JPG,Paris,48.849448,2.289786,quiet city cars parked along sides lined tall buildings giving urban feel weather appears cloudy might suggest cool overcast day no visible presence indicates people nearby relatively clean wellmaintained debris litter trees contribute overall ambiance appear good condition signs damage neglect scene gives off calm peaceful atmosphere main focal points,0,1
40.507530_-3.685271_514093a5fdc9f049260007d8_Madrid.JPG,Madrid,40.50753,-3.685271,shows quiet silver car driving road weather appears sunny making pleasant day walking lined trees providing shade touch nature urban environment good condition no visible obstructions debris traffic lights along ensuring safe flow buildings lining varying heights architectural styles adding overall character area clean wellmaintained contributing orderly atmosphere portrays calm inviting scene mix natural elements infrastructure create comfortable drivers,1,2
51.514108_-0.178327_513e1a16fdc9f03587009105_London.JPG,London,51.514108,-0.178327,narrow couple people walking lined buildings parked cars along way weather appears cloudy overall ambiance scene calm quiet clean wellmaintained no visible litter debris trees vegetation seem going daily routines presence suggests used transportation purposes either side appear good condition possibly indicating area cared,1,1
-37.888995_145.005630_514147c7fdc9f04926006b26_Melbourne.JPG,Melbourne,-37.888995,145.00563,cloudy sky overhead lined trees providing pleasant natural atmosphere cars parked along truck visible road appears wellmaintained no obstructions debris several people walking sidewalk going daily activities carrying handbags indicating might running errands commuting presence suggests residential area mix houses possibly apartment buildings overall ambiance calm peaceful hint cloudiness indicate overcast day,1,1
-24.684059_25.895967_5140d9b0fdc9f04926003c64_Gaborone.JPG,Gaborone,-24.684059,25.895967,quiet scene cloudy blue sky overhead appears empty no visible vehicles road good condition signs damage debris buildings side not seem main focus lined trees providing touch greenery shade area overall ambiance calm peaceful activity disturbances suggests weather might slightly overcast raining storming absence people indicates less busy time location possibly rural suburban,1,1
59.282434_18.079437_50f55dd9fdc9f065f00049db_Stockholm.JPG,Stockholm,59.282434,18.079437,captures quiet scene residential area likely sunny day lined houses trees creating pleasant peaceful atmosphere cars parked along person walking sidewalk adding sense liveliness appears clean wellmaintained no visible litter debris overall ambiance calm inviting reflecting tranquility suburban neighborhood,0,1
52.252624_20.992106_50f42b52fdc9f065f0001352_Warsaw.JPG,Warsaw,52.252624,20.992106,busy city mix vehicles including cars buses parked moving along road lined trees providing greenery urban environment weather appears cloudy might affect mood scene several people walking sidewalk going daily activities clean wellmaintained contributing pleasant atmosphere buildings surrounding various types sizes showcasing diversity overall presents typical bustling blend natural elements,1,0
48.867360_2.290384_513e60bcfdc9f0358700b43d_Paris.JPG,Paris,48.86736,2.290384,busy city mix vehicles including cars trucks motorcycles lined tall buildings creating urban atmosphere weather appears sunny pleasant making good day walking several people along sidewalk going daily activities road filled traffic moving directions indicating bustling environment trees adding greenery landscape overall ambiance typical lively,0,1
47.656121_-122.373559_50f563b3fdc9f065f0005dbe_Seattle.JPG,Seattle,47.656121,-122.373559,quiet peaceful scene weather appears cloudy mix sun cloud cover mostly empty cars parked along sides no visible road conditions seem good shape signs damage debris surrounding area features buildings including large white building smaller appear wellmaintained clean trees vegetation gives urban feel overall ambiance calm serene minimal activity sense tranquility,1,2
52.427413_13.197118_513f2cb6fdc9f0358700d8fb_Berlin.JPG,Berlin,52.427413,13.197118,quiet scene cobblestone road lined trees sides cars parked along also driving weather appears pleasant slight breeze hint sunlight filtering no visible seems relatively clean buildings either side various architectural styles adding overall charm area provide sense tranquility contribute ambiance combination creates picturesque serene atmosphere inviting passersby take leisurely stroll enjoy beauty surroundings,2,1
45.453266_-73.583655_5185cf9efdc9f03fd5000f56_Montreal.JPG,Montreal,45.453266,-73.583655,shows busy several cars bus driving road weather appears cloudy mix sun clouds sky lined trees providing shade greenery urban environment no visible traffic light intersection ensuring safe flow good condition debris obstacles buildings side various types sizes contributing diverse landscape overall portrays typical bustling city vehicles creating lively atmosphere despite,2,1
1.359267_103.878699_50f56266fdc9f065f00059d1_Singapore.JPG,Singapore,1.359267,103.878699,shows quiet peaceful residential area weather appears sunny clear blue sky overhead lined trees providing shade pleasant atmosphere road clean wellmaintained no visible debris obstructions vehicles giving impression calm serene environment surrounding buildings mix apartment complexes houses appearing older others modern overall ambiance one tranquility sense community,1,1
43.680640_-79.470281_50f43536fdc9f065f0002ceb_Toronto.JPG,Toronto,43.68064,-79.470281,typical urban scene weather appears cloudy might suggest overcast day lined various buildings including house large building commercial industrial facility road paved good condition no visible obstructions debris several cars parked along truck indicating busy area presence multiple vehicles suggests popular location residents visitors also adorned trees add touch greenery landscape overall ambiance bustling city mix residential hint nature,1,1
59.311680_18.098701_50f55e98fdc9f065f0004d5c_Stockholm.JPG,Stockholm,59.31168,18.098701,busy city blue bus driving road surrounded tall buildings lined trees providing greenery urban environment weather appears cloudy creating slightly overcast atmosphere several cars including yellow taxi cab indicating bustling area traffic can seen walking along sidewalk going daily activities various types sizes showcasing diversity clean wellmaintained contributing pleasant experience overall captures essence typical scene mix vehicles natural elements,1,1
48.079980_11.658584_51421ab1fdc9f0492600838b_Munich.JPG,Munich,48.07998,11.658584,shows quiet residential area mix houses trees lining weather appears sunny pleasant making great day walk road relatively clean wellmaintained no visible debris obstacles several cars parked along including black car stands additionally trucks possibly indicating recent delivery service buildings surrounding structures giving diverse lively feel presence suggests people might inside nearby establishments lined adding touch greenery scene providing shade residents overall portrays calm peaceful atmosphere,1,2
40.407399_-3.649504_51408c7cfdc9f0358700eb30_Madrid.JPG,Madrid,40.407399,-3.649504,city mix vehicles including cars truck parked along side road several people walking sidewalk carrying backpacks lined trees providing touch greenery urban environment weather appears sunny pleasant making day outdoors buildings various types conditions showcasing diversity overall ambiance bustling natural elements,1,1
39.967353_-75.175877_50f61459beb2fed910000711_Philadelphia.JPG,Philadelphia,39.967353,-75.175877,busy city mix vehicles including cars trucks bicycle several parked along driving road truck also present side person can seen walking nearby weather appears sunny clear sky visible surrounding natural features include trees add greenery urban environment conditions seem good shape no obstructions debris buildings lining various types sizes indicating diverse landscape clean wellmaintained contributing pleasant ambiance overall captures bustling elements creating lively vibrant atmosphere,2,2
41.779462_-87.591465_513cc3dafdc9f035870016ea_Chicago.JPG,Chicago,41.779462,-87.591465,shows quiet cars parked along side lined trees providing shade pleasant atmosphere weather appears sunny clear making great day walk no visible seems clean wellmaintained buildings appear good condition suggesting wellcaredfor neighborhood overall conveys peaceful inviting environment leisurely stroll,0,1
41.436311_2.205907_513d582efdc9f035870032ca_Barcelona.JPG,Barcelona,41.436311,2.205907,typical urban scene mix vehicles buildings lined parked cars motorcycles well people can seen walking standing sidewalks adding bustling atmosphere weather appears sunny making pleasant day outdoor activities trees providing greenery shade surrounding vary height architectural style giving area diverse dynamic feel road conditions seem good shape no visible obstructions hazards overall portrays lively environment creating vibrant engaging driving,1,1
33.867084_-84.412226_513d7a99fdc9f035870068b9_Atlanta.JPG,Atlanta,33.867084,-84.412226,quiet treelined road surrounded lush greenery weather appears sunny creating pleasant atmosphere empty no visible vehicles moment clean wellmaintained contributing sense order tranquility several trees lining providing shade touch nature scene healthy wellcared adding overall beauty area absence suggests relatively peaceful making ideal place leisurely walk solitude buildings side appear wellkept good condition enhancing ambiance,1,1
45.513112_9.113481_51414da4fdc9f04926007646_Milan.JPG,Milan,45.513112,9.113481,cloudy sky overhead appears relatively clean wellmaintained no visible litter debris vehicles road including truck car traffic seems light making peaceful scene surrounding natural features include hill building adds overall ambiance presence people walking sidewalk suggests area moderately populated active lined trees providing touch greenery shade buildings appear good condition signs damage neglect presents calm pleasant atmosphere mix urban elements contribute aesthetic,1,1
39.958565_-75.195273_51422800fdc9f049260086f9_Philadelphia.JPG,Philadelphia,39.958565,-75.195273,quiet trees buildings lining road appears mostly empty no visible vehicles moment weather seems cloudy hint sunlight peeking clouds good condition obstructions debris brick giving area somewhat industrial urban feel scattered along providing greenery shade overall ambiance calm peaceful sense quietness stillness lack activity sky might suggest either early morning late afternoon streets generally less busy,1,0
52.502355_13.391217_513f2d6cfdc9f0358700da33_Berlin.JPG,Berlin,52.502355,13.391217,busy city tall buildings sides lined parked cars including white car black truck also several vehicles buses trucks driving weather appears sunny making pleasant day walking clean wellmaintained trees providing shade greenery no visible presence multiple suggests bustling urban area likely commercial residential contributing overall ambiance typical,1,1
50.077124_14.522130_50f5ed58fdc9f065f0008c58_Prague.JPG,Prague,50.077124,14.52213,quiet mix buildings trees weather appears cloudy clean wellmaintained several cars parked along people can seen walking standing near vary size architectural style creating diverse urban landscape presence adds touch greenery scene making feel inviting pleasant overall conveys calm peaceful atmosphere natural elements,0,1
51.471470_-0.090264_513e1a4ffdc9f03587009190_London.JPG,London,51.47147,-0.090264,quiet scene weather appears cloudy slightly overcast sky lined trees providing pleasant natural atmosphere several cars parked along people can seen walking standing nearby road good condition no visible obstructions debris buildings traditional brick design giving area charming historic feel overall ambiance calm peaceful sense community neighborhood charm,1,1
39.925481_-75.149640_51422cd4fdc9f04926008b88_Philadelphia.JPG,Philadelphia,39.925481,-75.14964,mix vehicles buildings surrounding area weather appears cloudy creating somewhat overcast atmosphere lined parked cars sides trucks well road seems good condition no visible obstructions debris presence suggests might busy time day popular location vary size architectural style adding diversity urban environment trees scattered along providing greenery shade overall ambiance typical city natural features contribute landscape,1,1
51.548409_-0.118025_513e1e89fdc9f03587009cba_London.JPG,London,51.548409,-0.118025,person walking sidewalk pulling suitcase weather appears cloudy cars parked along surrounding natural features include trees add greenery urban environment relatively clean buildings lining tall white giving area somewhat sterile appearance making feel moderately busy overall ambiance typical city mix elements,0,2
39.947764_-75.231301_514229f9fdc9f049260088c4_Philadelphia.JPG,Philadelphia,39.947764,-75.231301,captures showcasing sunny day clear skies lined trees providing shade pleasant atmosphere several cars parked along also driving road presence multiple indicates busy area addition vehicles walking sidewalk contributing bustling urban environment buildings lining various types sizes creating diverse architectural landscape overall ambiance one vibrant active city mix natural elements structures,1,1
40.003318_-75.178813_51422b72fdc9f04926008a3e_Philadelphia.JPG,Philadelphia,40.003318,-75.178813,observe blue pickup truck driving road possibly parked front building weather appears sunny creating pleasant atmosphere no vehicles visible giving calm quiet feel lined trees providing shade touch nature urban setting buildings surrounding seem wellmaintained indicating wellcaredfor neighborhood overall ambiance peaceful inviting presence contributing environment walking,1,1
33.823620_-84.435957_513d9ddefdc9f03587008208_Atlanta.JPG,Atlanta,33.82362,-84.435957,quiet weather appears sunny pleasant clear blue sky overhead lined trees providing sense nature tranquility no visible vehicles giving calm peaceful atmosphere houses wellmaintained contribute overall aesthetic neighborhood road good condition signs damage debris presence adds beauty scene making inviting environment leisurely walk conveys serenity peacefulness touch natural,1,1
51.593322_-0.082915_513e1f38fdc9f03587009e84_London.JPG,London,51.593322,-0.082915,quiet peaceful residential area lined houses cars parked along road weather appears overcast cloudy sky adds somewhat subdued atmosphere scene no visible vehicles making seem empty calm surrounding natural features include trees provide greenery otherwise urban setting buildings wellmaintained clean wellkept overall portrays tranquil mix elements giving serene ambiance,0,0
52.401519_13.406014_513f2d24fdc9f0358700d9aa_Berlin.JPG,Berlin,52.401519,13.406014,quiet scene green car driving road lined trees providing pleasant natural atmosphere weather appears cloudy might suggest cool overcast day no visible vehicles giving calm peaceful vibe clean wellmaintained contributes overall ambiance surrounding buildings seem good condition possibly indicating wellkept neighborhood presence absence heavy traffic congestion make ideal place leisurely walk relaxing drive,1,2
39.996046_-75.155962_51422bfafdc9f04926008ab6_Philadelphia.JPG,Philadelphia,39.996046,-75.155962,busy parking lot mix cars buses parked weather appears cloudy gray sky overhead people walking around possibly going daily activities surrounding natural features include trees scattered throughout area providing greenery otherwise urban setting road conditions seem wellmaintained no visible obstacles debris buildings vicinity appear functional commercial given presence overall ambiance bustling active vehicles moving adds sense depth atmosphere scene,1,1
60.195600_24.976086_51413418fdc9f04926004521_Helsinki.JPG,Helsinki,60.1956,24.976086,quiet sunny day clear blue sky overhead surrounded trees providing pleasant natural atmosphere no visible vehicles giving calm peaceful vibe lined buildings appear old adding sense history charm scene road appears good condition obstructions debris overall ambiance serene inviting making ideal place leisurely walk moment reflection,1,1
52.505303_13.475222_513f2a6afdc9f0358700d52d_Berlin.JPG,Berlin,52.505303,13.475222,city red car driving road lined trees providing pleasant natural atmosphere several parked cars along people can seen walking standing sidewalk weather appears sunny making day outdoor activities relatively clean wellmaintained no visible debris litter buildings lining various sizes styles adding urban feel scene overall portrays vibrant lively mix elements structures,2,1
-37.947995_145.077918_51414874fdc9f04926006cc9_Melbourne.JPG,Melbourne,-37.947995,145.077918,wide empty sunny day lined trees providing shade pleasant atmosphere several cars parked along people can seen walking standing near road appears wellmaintained buildings lining good condition overall ambiance calm inviting sense peacefulness tranquility,1,1
48.153766_11.429800_5139252c818ede1296001020_Munich.JPG,Munich,48.153766,11.4298,quiet scene white house fence side road empty no visible vehicles weather appears clear sunny making pleasant day outdoor activities trees lining adding greenery overall ambiance calm peaceful signs disturbances activity buildings background seem wellmaintained clean wellkept absence people distractions creates serene atmosphere ideal setting walk moment reflection,0,1
