filename,city,lat,long,beautiful,clean
55.767762_37.605985_513e1fc0fdc9f03587009ffd_Moscow.JPG,Moscow,55.767762,37.605985,1,1
43.669180_-79.337733_50f43529fdc9f065f0002bf7_Toronto.JPG,Toronto,43.66918,-79.337733,1,1
25.059304_121.561469_50f43b89fdc9f065f000318a_Taipei.JPG,Taipei,25.059304,121.561469,1,1
1.352263_103.872684_50f56121fdc9f065f0005446_Singapore.JPG,Singapore,1.352263,103.872684,1,1
-22.904800_-43.183076_50f5eaa4fdc9f065f0007b66_RioDeJaneiro.JPG,RioDeJaneiro,-22.9048,-43.183076,1,1
45.513699_9.191300_5141506efdc9f04926007d4b_Milan.JPG,Milan,45.513699,9.1913,0,1
52.570557_13.528972_513f2b1cfdc9f0358700d64a_Berlin.JPG,Berlin,52.570557,13.528972,0,0
34.997862_135.736575_513e65c2fdc9f0358700b9ee_Kyoto.JPG,Kyoto,34.997862,135.736575,0,1
41.383413_2.139336_513d5a1cfdc9f035870033da_Barcelona.JPG,Barcelona,41.383413,2.139336,1,1
45.519407_9.170041_51414d20fdc9f049260074e5_Milan.JPG,Milan,45.519407,9.170041,1,1
60.184235_24.952935_5141344bfdc9f049260045dc_Helsinki.JPG,Helsinki,60.184235,24.952935,0,1
1.380163_103.740261_50f56268fdc9f065f0005a2d_Singapore.JPG,Singapore,1.380163,103.740261,1,1
52.498770_13.451009_513f2df2fdc9f0358700db20_Berlin.JPG,Berlin,52.49877,13.451009,1,1
52.595876_13.291225_513f2dd5fdc9f0358700dae6_Berlin.JPG,Berlin,52.595876,13.291225,2,1
13.712106_100.492607_5140cbfbfdc9f04926002cba_Bangkok.JPG,Bangkok,13.712106,100.492607,1,1
52.441463_13.503505_513f2d3bfdc9f0358700d9d2_Berlin.JPG,Berlin,52.441463,13.503505,1,1
51.536782_-0.043574_513e20acfdc9f0358700a278_London.JPG,London,51.536782,-0.043574,1,1
40.425251_-3.699404_51408c87fdc9f0358700eb43_Madrid.JPG,Madrid,40.425251,-3.699404,1,1
35.006382_135.744389_513e6418fdc9f0358700b7a4_Kyoto.JPG,Kyoto,35.006382,135.744389,1,1
45.639708_-73.581440_5185cc6cfdc9f03fd5000c29_Montreal.JPG,Montreal,45.639708,-73.58144,1,2
52.281352_20.949944_50f42bb0fdc9f065f00015e5_Warsaw.JPG,Warsaw,52.281352,20.949944,1,1
-33.915975_151.018739_50f44868fdc9f065f000403a_Sydney.JPG,Sydney,-33.915975,151.018739,0,1
41.418780_2.204886_513d5d48fdc9f03587003879_Barcelona.JPG,Barcelona,41.41878,2.204886,1,1
52.463379_13.421634_513f2cdbfdc9f0358700d938_Berlin.JPG,Berlin,52.463379,13.421634,1,1
45.470508_9.171629_51414fe6fdc9f04926007be7_Milan.JPG,Milan,45.470508,9.171629,1,1
-37.841590_144.953787_514141b2fdc9f049260061f7_Melbourne.JPG,Melbourne,-37.84159,144.953787,1,1
52.498604_13.337275_513f2edffdc9f0358700dcb7_Berlin.JPG,Berlin,52.498604,13.337275,1,1
39.780465_-104.937949_513d6d7efdc9f0358700516d_Denver.JPG,Denver,39.780465,-104.937949,1,2
41.808030_-87.712371_513d2ea0fdc9f035870025c2_Chicago.JPG,Chicago,41.80803,-87.712371,1,1
41.373196_2.131240_513d5aa3fdc9f0358700341e_Barcelona.JPG,Barcelona,41.373196,2.13124,1,1
51.527679_-0.145844_513e2077fdc9f0358700a1f5_London.JPG,London,51.527679,-0.145844,1,1
48.822332_2.346404_513e5d27fdc9f0358700acff_Paris.JPG,Paris,48.822332,2.346404,2,1
29.721448_-95.318934_513d33ebfdc9f035870029c2_Houston.JPG,Houston,29.721448,-95.318934,0,2
41.809204_-87.664177_513d3870fdc9f03587002c59_Chicago.JPG,Chicago,41.809204,-87.664177,1,1
47.652341_-122.391453_50f563d0fdc9f065f0005eba_Seattle.JPG,Seattle,47.652341,-122.391453,1,1
47.701434_-122.343023_50f56364fdc9f065f0005d4a_Seattle.JPG,Seattle,47.701434,-122.343023,1,1
55.665630_37.567083_513e2176fdc9f0358700a444_Moscow.JPG,Moscow,55.66563,37.567083,1,1
-37.890170_144.989443_514147dafdc9f04926006b57_Melbourne.JPG,Melbourne,-37.89017,144.989443,1,1
50.429916_30.520872_513e5e76fdc9f0358700b09b_Kiev.JPG,Kiev,50.429916,30.520872,1,1
43.713253_-79.444070_50f433dcfdc9f065f00027e8_Toronto.JPG,Toronto,43.713253,-79.44407,0,1
48.866650_2.365297_513e5de1fdc9f0358700af00_Paris.JPG,Paris,48.86665,2.365297,1,1
-37.763032_145.028774_514143b7fdc9f04926006421_Melbourne.JPG,Melbourne,-37.763032,145.028774,1,1
39.711689_-104.992380_513d6bc7fdc9f03587004dd8_Denver.JPG,Denver,39.711689,-104.99238,1,2
45.469395_9.222507_51414f5afdc9f04926007a91_Milan.JPG,Milan,45.469395,9.222507,1,1
33.759546_-84.431355_513d9d69fdc9f03587008071_Atlanta.JPG,Atlanta,33.759546,-84.431355,1,1
51.474133_-0.116468_513e1e84fdc9f03587009cb0_London.JPG,London,51.474133,-0.116468,1,1
20.663464_-103.291075_51413553fdc9f0492600498c_Guadalajara.JPG,Guadalajara,20.663464,-103.291075,1,1
29.736524_-95.425449_513cc4a9fdc9f035870017af_Houston.JPG,Houston,29.736524,-95.425449,1,1
40.027388_-75.105829_51422791fdc9f04926008691_Philadelphia.JPG,Philadelphia,40.027388,-75.105829,1,1
40.482745_-3.709718_51408f8cfdc9f049260000f9_Madrid.JPG,Madrid,40.482745,-3.709718,1,1
1.341843_103.748899_50f5608bfdc9f065f00051d5_Singapore.JPG,Singapore,1.341843,103.748899,1,1
22.304501_114.227072_513d6a04fdc9f03587004917_HongKong.JPG,HongKong,22.304501,114.227072,1,1
-37.786094_144.998745_5141465ffdc9f049260067c5_Melbourne.JPG,Melbourne,-37.786094,144.998745,1,1
35.031001_135.791169_513e64affdc9f0358700b879_Kyoto.JPG,Kyoto,35.031001,135.791169,1,1
52.536903_13.428345_513f2eddfdc9f0358700dcb2_Berlin.JPG,Berlin,52.536903,13.428345,1,1
33.772512_-84.396809_513d7c9efdc9f03587006f60_Atlanta.JPG,Atlanta,33.772512,-84.396809,1,1
29.748877_-95.477231_513cc0bcfdc9f035870013e6_Houston.JPG,Houston,29.748877,-95.477231,1,1
45.508363_-73.698812_5185cec5fdc9f03fd5000e7a_Montreal.JPG,Montreal,45.508363,-73.698812,1,1
48.164340_11.531457_51421968fdc9f04926008236_Munich.JPG,Munich,48.16434,11.531457,0,2
39.770394_-104.890784_513d6943fdc9f0358700467c_Denver.JPG,Denver,39.770394,-104.890784,2,1
45.523954_9.176135_51414e5cfdc9f04926007819_Milan.JPG,Milan,45.523954,9.176135,1,1
41.935303_12.555074_514098f6fdc9f04926000d57_Rome.JPG,Rome,41.935303,12.555074,1,1
48.136044_11.453469_51421bcdfdc9f049260084c2_Munich.JPG,Munich,48.136044,11.453469,1,1
51.584304_-0.119501_513e1d5dfdc9f035870099a0_London.JPG,London,51.584304,-0.119501,1,1
42.334892_-71.108554_513d6af4fdc9f03587004bd6_Boston.JPG,Boston,42.334892,-71.108554,1,2
39.763190_-104.975886_513d6be0fdc9f03587004e1a_Denver.JPG,Denver,39.76319,-104.975886,1,1
52.497819_13.514907_513f2db9fdc9f0358700dab7_Berlin.JPG,Berlin,52.497819,13.514907,1,1
25.069751_121.582246_50f44563fdc9f065f00034aa_Taipei.JPG,Taipei,25.069751,121.582246,1,1
51.450194_-0.139239_513e1e97fdc9f03587009cdf_London.JPG,London,51.450194,-0.139239,1,1
52.511244_13.449039_513f2e84fdc9f0358700dc1c_Berlin.JPG,Berlin,52.511244,13.449039,1,0
40.040517_-75.148165_51422943fdc9f04926008830_Philadelphia.JPG,Philadelphia,40.040517,-75.148165,1,1
41.837145_-87.613470_513cb66cfdc9f03587000a36_Chicago.JPG,Chicago,41.837145,-87.61347,0,1
48.187236_17.196588_5140ca81fdc9f0492600286b_Bratislava.JPG,Bratislava,48.187236,17.196588,1,1
-37.761487_144.968036_51414471fdc9f049260064df_Melbourne.JPG,Melbourne,-37.761487,144.968036,1,1
52.282071_21.054944_50f42c1afdc9f065f00018b5_Warsaw.JPG,Warsaw,52.282071,21.054944,1,1
39.703856_-104.874014_513d6970fdc9f0358700471d_Denver.JPG,Denver,39.703856,-104.874014,1,2
-37.790105_144.878688_514140f8fdc9f0492600613c_Melbourne.JPG,Melbourne,-37.790105,144.878688,1,1
48.109947_11.551870_51421a1cfdc9f049260082e6_Munich.JPG,Munich,48.109947,11.55187,1,2
52.191346_20.927905_50f42c4cfdc9f065f0001a6e_Warsaw.JPG,Warsaw,52.191346,20.927905,1,2
45.511546_-73.666045_5185cd49fdc9f03fd5000d09_Montreal.JPG,Montreal,45.511546,-73.666045,1,1
41.816956_-87.618362_513d3708fdc9f03587002bd3_Chicago.JPG,Chicago,41.816956,-87.618362,1,1
52.469308_13.473175_513f2a9efdc9f0358700d57e_Berlin.JPG,Berlin,52.469308,13.473175,1,1
40.049416_-75.150629_5142279efdc9f0492600869e_Philadelphia.JPG,Philadelphia,40.049416,-75.150629,1,1
-37.768169_145.000686_51414582fdc9f04926006607_Melbourne.JPG,Melbourne,-37.768169,145.000686,1,1
51.476490_-0.152794_513e1ee5fdc9f03587009db2_London.JPG,London,51.47649,-0.152794,1,1
53.403209_-6.277916_5140d9e6fdc9f04926003ce0_Dublin.JPG,Dublin,53.403209,-6.277916,1,2
33.822527_-84.369424_513d9f8efdc9f0358700877d_Atlanta.JPG,Atlanta,33.822527,-84.369424,1,1
52.586110_13.389585_513f31ecfdc9f0358700e015_Berlin.JPG,Berlin,52.58611,13.389585,1,1
40.395671_-3.690256_514091aefdc9f04926000568_Madrid.JPG,Madrid,40.395671,-3.690256,1,2
48.847786_2.350723_513e5ddafdc9f0358700aeed_Paris.JPG,Paris,48.847786,2.350723,1,1
52.476048_13.454903_513f2bf7fdc9f0358700d7b6_Berlin.JPG,Berlin,52.476048,13.454903,1,0
55.723852_37.543715_513e2178fdc9f0358700a447_Moscow.JPG,Moscow,55.723852,37.543715,1,1
20.674305_-103.295633_514135b8fdc9f04926004af2_Guadalajara.JPG,Guadalajara,20.674305,-103.295633,1,1
48.115374_11.613587_514219a1fdc9f04926008269_Munich.JPG,Munich,48.115374,11.613587,1,1
40.401806_-3.651546_514090c0fdc9f0492600037b_Madrid.JPG,Madrid,40.401806,-3.651546,1,1
-33.930054_151.198238_50f44800fdc9f065f0003bfe_Sydney.JPG,Sydney,-33.930054,151.198238,1,1
48.125532_11.551548_514217a6fdc9f04926008058_Munich.JPG,Munich,48.125532,11.551548,1,1
39.787935_-104.994971_513d6bc8fdc9f03587004ddb_Denver.JPG,Denver,39.787935,-104.994971,1,1
50.458621_30.497976_513e5c59fdc9f0358700aac7_Kiev.JPG,Kiev,50.458621,30.497976,0,1
-37.881401_145.002491_514146d5fdc9f049260068ec_Melbourne.JPG,Melbourne,-37.881401,145.002491,1,1
41.865623_12.507249_51409b61fdc9f0492600107a_Rome.JPG,Rome,41.865623,12.507249,1,1
52.516460_13.342307_513f29cbfdc9f0358700d421_Berlin.JPG,Berlin,52.51646,13.342307,1,1
-33.879092_151.186419_50f44802fdc9f065f0003c21_Sydney.JPG,Sydney,-33.879092,151.186419,2,1
47.653882_-122.416095_50f56433fdc9f065f00061b1_Seattle.JPG,Seattle,47.653882,-122.416095,1,1
40.473078_-3.677747_51409392fdc9f049260007bd_Madrid.JPG,Madrid,40.473078,-3.677747,1,1
-37.804143_145.019035_51414952fdc9f04926006dc2_Melbourne.JPG,Melbourne,-37.804143,145.019035,1,1
39.946607_-75.226102_51422d92fdc9f04926008c3f_Philadelphia.JPG,Philadelphia,39.946607,-75.226102,1,2
39.995328_-75.162499_51422e54fdc9f04926008cf5_Philadelphia.JPG,Philadelphia,39.995328,-75.162499,1,1
33.762222_-84.364016_513d7a8dfdc9f03587006890_Atlanta.JPG,Atlanta,33.762222,-84.364016,1,1
41.782858_-87.797069_513cbb32fdc9f03587000e9b_Chicago.JPG,Chicago,41.782858,-87.797069,1,1
50.487708_30.493631_513e5bf3fdc9f0358700a9b3_Kiev.JPG,Kiev,50.487708,30.493631,1,1
52.211221_20.905894_50f42c1efdc9f065f0001975_Warsaw.JPG,Warsaw,52.211221,20.905894,1,1
35.070376_135.758070_513e6570fdc9f0358700b97e_Kyoto.JPG,Kyoto,35.070376,135.75807,1,1
47.616467_-122.296813_50f5640cfdc9f065f000602d_Seattle.JPG,Seattle,47.616467,-122.296813,1,1
55.776090_37.641490_513e21c5fdc9f0358700a49d_Moscow.JPG,Moscow,55.77609,37.64149,1,2
-33.888028_151.125588_50f44810fdc9f065f0003d03_Sydney.JPG,Sydney,-33.888028,151.125588,0,1
35.010728_135.710712_513e646efdc9f0358700b81f_Kyoto.JPG,Kyoto,35.010728,135.710712,0,1
39.727507_-105.019966_513d6b75fdc9f03587004d14_Denver.JPG,Denver,39.727507,-105.019966,1,1
40.024405_-75.127818_5142294ffdc9f04926008838_Philadelphia.JPG,Philadelphia,40.024405,-75.127818,1,1
55.787565_37.464954_513e1a75fdc9f035870091f8_Moscow.JPG,Moscow,55.787565,37.464954,0,1
33.766654_-84.404853_513da063fdc9f03587008977_Atlanta.JPG,Atlanta,33.766654,-84.404853,0,1
-33.919638_151.036724_50f4644dfdc9f065f0004581_Sydney.JPG,Sydney,-33.919638,151.036724,1,1
45.457933_9.146936_51414d64fdc9f04926007598_Milan.JPG,Milan,45.457933,9.146936,1,1
45.594233_-73.522752_5185cc47fdc9f03fd5000c03_Montreal.JPG,Montreal,45.594233,-73.522752,1,1
44.926937_-93.250856_5141473ffdc9f049260069f1_Minneapolis.JPG,Minneapolis,44.926937,-93.250856,1,1
-37.880114_145.023284_51413fe2fdc9f0492600602a_Melbourne.JPG,Melbourne,-37.880114,145.023284,0,1
52.496362_13.349207_513f2a95fdc9f0358700d56e_Berlin.JPG,Berlin,52.496362,13.349207,1,1
60.245439_24.981381_514133e7fdc9f04926004483_Helsinki.JPG,Helsinki,60.245439,24.981381,1,1
33.715194_-84.458015_513d7900fdc9f03587006368_Atlanta.JPG,Atlanta,33.715194,-84.458015,1,1
48.883577_2.304329_513e61edfdc9f0358700b60d_Paris.JPG,Paris,48.883577,2.304329,1,1
59.299252_18.088692_50f55e7bfdc9f065f0004ce3_Stockholm.JPG,Stockholm,59.299252,18.088692,1,1
-33.863868_151.050051_50f4644dfdc9f065f000456d_Sydney.JPG,Sydney,-33.863868,151.050051,1,1
41.888134_-87.641355_513cc4f2fdc9f035870017f9_Chicago.JPG,Chicago,41.888134,-87.641355,1,1
50.038876_14.403315_50f5eeb2fdc9f065f0009039_Prague.JPG,Prague,50.038876,14.403315,1,1
60.186022_24.912268_51413555fdc9f04926004992_Helsinki.JPG,Helsinki,60.186022,24.912268,1,2
52.523859_13.342376_513f2d69fdc9f0358700da29_Berlin.JPG,Berlin,52.523859,13.342376,1,1
43.659577_-79.471118_50f463c6fdc9f065f000432b_Toronto.JPG,Toronto,43.659577,-79.471118,1,1
52.533714_13.571138_513f30d0fdc9f0358700df25_Berlin.JPG,Berlin,52.533714,13.571138,1,1
42.353845_-71.047804_513d67a6fdc9f0358700411f_Boston.JPG,Boston,42.353845,-71.047804,1,1
53.351228_-6.248280_5140db2cfdc9f04926003e9a_Dublin.JPG,Dublin,53.351228,-6.24828,0,1
59.351693_18.066364_50f55e97fdc9f065f0004d43_Stockholm.JPG,Stockholm,59.351693,18.066364,1,2
39.996046_-75.155962_51422cf6fdc9f04926008bab_Philadelphia.JPG,Philadelphia,39.996046,-75.155962,1,1
48.836941_2.409187_513e5f19fdc9f0358700b1c2_Paris.JPG,Paris,48.836941,2.409187,1,0
50.446993_30.590896_513e5dbbfdc9f0358700ae98_Kiev.JPG,Kiev,50.446993,30.590896,0,1
51.605328_-0.003802_513e1dd1fdc9f03587009ad1_London.JPG,London,51.605328,-0.003802,1,1
52.477472_13.375308_513f2dbafdc9f0358700dab9_Berlin.JPG,Berlin,52.477472,13.375308,1,1
41.888269_-87.656876_513d2de7fdc9f03587002533_Chicago.JPG,Chicago,41.888269,-87.656876,1,2
52.583992_13.296926_513f292afdc9f0358700d303_Berlin.JPG,Berlin,52.583992,13.296926,1,1
22.326069_114.159158_513d6997fdc9f035870047a9_HongKong.JPG,HongKong,22.326069,114.159158,1,1
41.957983_-87.669067_513d3336fdc9f03587002942_Chicago.JPG,Chicago,41.957983,-87.669067,1,1
1.318565_103.748009_50f56260fdc9f065f00059b8_Singapore.JPG,Singapore,1.318565,103.748009,1,1
29.870869_-95.333501_513cb66afdc9f03587000a34_Houston.JPG,Houston,29.870869,-95.333501,1,1
44.500176_26.036706_5140ca15fdc9f04926002718_Bucharest.JPG,Bucharest,44.500176,26.036706,1,1
50.057743_14.552337_50f5eee6fdc9f065f0009069_Prague.JPG,Prague,50.057743,14.552337,1,1
-37.750973_144.921670_514148a2fdc9f04926006d10_Melbourne.JPG,Melbourne,-37.750973,144.92167,2,1
48.826069_2.462416_513e5dd1fdc9f0358700aed3_Paris.JPG,Paris,48.826069,2.462416,0,1
45.472184_9.195321_51414e18fdc9f04926007766_Milan.JPG,Milan,45.472184,9.195321,1,1
50.103393_14.385152_50f5eee7fdc9f065f0009093_Prague.JPG,Prague,50.103393,14.385152,1,1
41.406095_2.219070_513d5779fdc9f03587003187_Barcelona.JPG,Barcelona,41.406095,2.21907,1,1
41.426714_2.191641_513d5588fdc9f03587002f51_Barcelona.JPG,Barcelona,41.426714,2.191641,0,1
52.433100_13.365398_513f304cfdc9f0358700deb6_Berlin.JPG,Berlin,52.4331,13.365398,1,1
40.061587_-75.212642_514228e0fdc9f049260087db_Philadelphia.JPG,Philadelphia,40.061587,-75.212642,1,1
52.554048_13.460077_513f2af8fdc9f0358700d613_Berlin.JPG,Berlin,52.554048,13.460077,1,2
41.888813_-87.669628_513cbca2fdc9f03587000ff2_Chicago.JPG,Chicago,41.888813,-87.669628,1,1
40.038212_-75.168915_51422c28fdc9f04926008ae2_Philadelphia.JPG,Philadelphia,40.038212,-75.168915,1,1
29.806629_-95.460121_513cbe3efdc9f0358700116e_Houston.JPG,Houston,29.806629,-95.460121,1,1
41.892905_12.507337_51409ddafdc9f0492600137d_Rome.JPG,Rome,41.892905,12.507337,1,1
39.936305_-75.143150_5142280afdc9f04926008702_Philadelphia.JPG,Philadelphia,39.936305,-75.14315,1,1
55.767507_37.832476_513e1d10fdc9f035870098d7_Moscow.JPG,Moscow,55.767507,37.832476,0,1
-37.769499_144.944293_514147dbfdc9f04926006b5a_Melbourne.JPG,Melbourne,-37.769499,144.944293,1,1
40.021218_-75.082131_51422b5ffdc9f04926008a2e_Philadelphia.JPG,Philadelphia,40.021218,-75.082131,1,2
20.693845_-103.309771_51413415fdc9f0492600451c_Guadalajara.JPG,Guadalajara,20.693845,-103.309771,1,2
1.366349_103.974583_50f56126fdc9f065f00054ae_Singapore.JPG,Singapore,1.366349,103.974583,1,1
42.275842_-71.086000_513d69f1fdc9f035870048dc_Boston.JPG,Boston,42.275842,-71.086,1,1
13.748259_100.568447_5140cbdcfdc9f04926002c7b_Bangkok.JPG,Bangkok,13.748259,100.568447,1,1
45.470386_-73.568637_5185d159fdc9f03fd50010db_Montreal.JPG,Montreal,45.470386,-73.568637,1,1
55.709800_37.747516_513e1ea9fdc9f03587009d11_Moscow.JPG,Moscow,55.7098,37.747516,1,2
44.433207_26.132345_5140cd1efdc9f04926002f00_Bucharest.JPG,Bucharest,44.433207,26.132345,1,1
52.172117_21.167645_50f42b89fdc9f065f0001530_Warsaw.JPG,Warsaw,52.172117,21.167645,1,1
41.806052_-87.590579_513cb672fdc9f03587000a3b_Chicago.JPG,Chicago,41.806052,-87.590579,1,1
39.971517_-75.138025_50f6166abeb2fed9100007ed_Philadelphia.JPG,Philadelphia,39.971517,-75.138025,0,2
39.954603_-75.176534_50f61461beb2fed91000078b_Philadelphia.JPG,Philadelphia,39.954603,-75.176534,0,1
52.283727_20.908472_50f42c49fdc9f065f0001a2d_Warsaw.JPG,Warsaw,52.283727,20.908472,0,1
41.880130_-87.698713_513cb350fdc9f0358700072b_Chicago.JPG,Chicago,41.88013,-87.698713,1,1
13.808743_100.533880_5140cc0afdc9f04926002cdc_Bangkok.JPG,Bangkok,13.808743,100.53388,1,2
43.725127_-79.558612_50f43488fdc9f065f0002904_Toronto.JPG,Toronto,43.725127,-79.558612,0,1
48.113174_17.088977_5140c9d2fdc9f04926002652_Bratislava.JPG,Bratislava,48.113174,17.088977,1,2
-37.821657_144.920885_51414390fdc9f049260063fb_Melbourne.JPG,Melbourne,-37.821657,144.920885,1,1
52.463723_13.425478_513f2f05fdc9f0358700dcf3_Berlin.JPG,Berlin,52.463723,13.425478,1,1
41.836920_12.489909_5140993bfdc9f04926000db7_Rome.JPG,Rome,41.83692,12.489909,1,1
53.330037_-6.249776_5140d7d7fdc9f049260038bc_Dublin.JPG,Dublin,53.330037,-6.249776,1,2
52.239282_20.903313_50f42c81fdc9f065f0001e29_Warsaw.JPG,Warsaw,52.239282,20.903313,1,1
52.486241_13.360973_513f30dafdc9f0358700df2d_Berlin.JPG,Berlin,52.486241,13.360973,1,1
50.076987_14.373778_50f5ee9afdc9f065f0008f3f_Prague.JPG,Prague,50.076987,14.373778,1,1
20.646505_-103.357816_5141362dfdc9f04926004bfd_Guadalajara.JPG,Guadalajara,20.646505,-103.357816,2,1
33.797147_-84.363224_513d9c5afdc9f03587007ce6_Atlanta.JPG,Atlanta,33.797147,-84.363224,1,1
50.085919_14.482609_50f5eeaefdc9f065f0008fd1_Prague.JPG,Prague,50.085919,14.482609,1,1
40.030878_-75.222294_50f6145fbeb2fed910000766_Philadelphia.JPG,Philadelphia,40.030878,-75.222294,1,1
29.741399_-95.386536_513cc2cefdc9f035870015e2_Houston.JPG,Houston,29.741399,-95.386536,1,2
41.806726_-87.613868_513cc370fdc9f03587001686_Chicago.JPG,Chicago,41.806726,-87.613868,1,1
45.031324_-93.298317_5141477ffdc9f04926006a7d_Minneapolis.JPG,Minneapolis,45.031324,-93.298317,1,1
48.836933_2.261315_513e5da4fdc9f0358700ae5a_Paris.JPG,Paris,48.836933,2.261315,1,1
48.098687_11.639837_51392e28818ede129600128e_Munich.JPG,Munich,48.098687,11.639837,1,1
44.471137_26.087207_5140c9f5fdc9f049260026c0_Bucharest.JPG,Bucharest,44.471137,26.087207,1,1
52.335657_20.962733_50f42c4cfdc9f065f0001a3c_Warsaw.JPG,Warsaw,52.335657,20.962733,1,1
33.794599_-84.407873_513d7c9cfdc9f03587006f59_Atlanta.JPG,Atlanta,33.794599,-84.407873,1,1
29.717347_-95.297418_513cc89afdc9f03587001b5a_Houston.JPG,Houston,29.717347,-95.297418,1,1
-37.835096_144.959600_514147b7fdc9f04926006b01_Melbourne.JPG,Melbourne,-37.835096,144.9596,1,1
39.716042_-104.955295_513d6a28fdc9f03587004998_Denver.JPG,Denver,39.716042,-104.955295,1,1
25.036731_121.493972_50f43baafdc9f065f00032d2_Taipei.JPG,Taipei,25.036731,121.493972,1,1
53.318024_-6.217849_5140d7b0fdc9f0492600386d_Dublin.JPG,Dublin,53.318024,-6.217849,1,1
52.235394_21.032327_50f42c4cfdc9f065f0001a42_Warsaw.JPG,Warsaw,52.235394,21.032327,1,1
45.575294_-122.614954_50f60b92beb2fed9100000a3_Portland.JPG,Portland,45.575294,-122.614954,0,2
1.428115_103.838016_50f56257fdc9f065f0005928_Singapore.JPG,Singapore,1.428115,103.838016,0,1
-33.883844_151.156216_50f44853fdc9f065f0003e46_Sydney.JPG,Sydney,-33.883844,151.156216,1,0
52.516445_13.342466_513f2bc8fdc9f0358700d769_Berlin.JPG,Berlin,52.516445,13.342466,0,1
40.413294_-3.733135_514092e5fdc9f04926000717_Madrid.JPG,Madrid,40.413294,-3.733135,1,1
43.695122_-79.451034_50f43535fdc9f065f0002cdc_Toronto.JPG,Toronto,43.695122,-79.451034,1,0
52.191312_21.098900_50f42bbafdc9f065f00016a5_Warsaw.JPG,Warsaw,52.191312,21.0989,1,1
55.812588_37.527079_513e22f7fdc9f0358700a606_Moscow.JPG,Moscow,55.812588,37.527079,1,1
50.077082_14.466053_50f5ecf1fdc9f065f0008b41_Prague.JPG,Prague,50.077082,14.466053,1,1
48.117291_11.613447_51421954fdc9f0492600821e_Munich.JPG,Munich,48.117291,11.613447,1,0
50.036120_14.397843_50f5ed64fdc9f065f0008cd5_Prague.JPG,Prague,50.03612,14.397843,1,1
13.717671_100.569646_5140cb32fdc9f04926002a9e_Bangkok.JPG,Bangkok,13.717671,100.569646,1,2
44.466008_26.127614_5140d29efdc9f04926003305_Bucharest.JPG,Bucharest,44.466008,26.127614,1,2
44.950171_-93.242172_514147edfdc9f04926006b88_Minneapolis.JPG,Minneapolis,44.950171,-93.242172,1,1
39.946251_-75.169275_514229f7fdc9f049260088c2_Philadelphia.JPG,Philadelphia,39.946251,-75.169275,1,1
40.409572_-3.744678_5140915afdc9f049260004c3_Madrid.JPG,Madrid,40.409572,-3.744678,0,1
41.758147_-87.732488_513cbd5afdc9f03587001095_Chicago.JPG,Chicago,41.758147,-87.732488,1,1
45.501568_9.139064_51414d61fdc9f04926007592_Milan.JPG,Milan,45.501568,9.139064,1,1
25.064701_121.512528_50f44562fdc9f065f000347b_Taipei.JPG,Taipei,25.064701,121.512528,1,0
45.445060_9.248468_51415091fdc9f04926007da9_Milan.JPG,Milan,45.44506,9.248468,1,1
41.886945_-87.645703_513d2f4efdc9f0358700263d_Chicago.JPG,Chicago,41.886945,-87.645703,1,1
48.209615_11.550710_5142187cfdc9f04926008144_Munich.JPG,Munich,48.209615,11.55071,1,1
52.590624_13.445211_513f29a6fdc9f0358700d3e2_Berlin.JPG,Berlin,52.590624,13.445211,1,1
29.782456_-95.387700_513cc934fdc9f03587001bed_Houston.JPG,Houston,29.782456,-95.3877,1,1
42.332309_-71.095677_513d698ffdc9f0358700478d_Boston.JPG,Boston,42.332309,-71.095677,1,1
33.737033_-84.381525_513d9bfbfdc9f03587007bb4_Atlanta.JPG,Atlanta,33.737033,-84.381525,1,1
45.561109_-73.657261_5185cf59fdc9f03fd5000f0e_Montreal.JPG,Montreal,45.561109,-73.657261,0,2
43.661888_-79.330769_50f4348bfdc9f065f0002937_Toronto.JPG,Toronto,43.661888,-79.330769,1,1
52.496415_13.402237_513f2a07fdc9f0358700d482_Berlin.JPG,Berlin,52.496415,13.402237,1,1
39.751307_-104.985620_513d6bd7fdc9f03587004e01_Denver.JPG,Denver,39.751307,-104.98562,1,1
51.524656_-0.226274_513e1f19fdc9f03587009e35_London.JPG,London,51.524656,-0.226274,1,2
-33.934185_151.018175_50f46447fdc9f065f00044d8_Sydney.JPG,Sydney,-33.934185,151.018175,1,2
51.514635_-0.231760_513e1fd0fdc9f0358700a029_London.JPG,London,51.514635,-0.23176,1,2
47.708746_-122.360177_50f5644ffdc9f065f0006267_Seattle.JPG,Seattle,47.708746,-122.360177,1,1
33.851928_-84.385350_513d7915fdc9f035870063b2_Atlanta.JPG,Atlanta,33.851928,-84.38535,1,2
-37.741668_145.014481_51414543fdc9f049260065bd_Melbourne.JPG,Melbourne,-37.741668,145.014481,0,1
51.521345_-0.067205_513e1d9ffdc9f03587009a4f_London.JPG,London,51.521345,-0.067205,1,1
52.559747_13.419206_513f3380fdc9f0358700e166_Berlin.JPG,Berlin,52.559747,13.419206,1,1
52.528766_13.405239_513f2a38fdc9f0358700d4da_Berlin.JPG,Berlin,52.528766,13.405239,1,2
55.758662_37.568403_513e1fd4fdc9f0358700a035_Moscow.JPG,Moscow,55.758662,37.568403,1,1
13.759444_100.469496_5140c90efdc9f04926002412_Bangkok.JPG,Bangkok,13.759444,100.469496,1,1
